Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP
2007-07-26,63.45257949829102,14.811298370361328,,10.5600004196167,31.476585388183594,7.989278793334961,41.18999862670898,14.729999542236328,34.501399993896484,16.071104049682614,15.109212875366213,25.319150924682614,57.79789352416992,38.27000045776367,5.357252597808838,33.25891876220703,59.271034240722656,14.295000076293945,27.6200008392334,,11.49289608001709,40.08822250366211,254.25425720214844,253.05149841308597,10.136636734008787,84.01000213623047,,27.58033943176269,32.590579986572266,25.658477783203125
2007-07-27,63.45257949829102,14.503995895385742,,10.260000228881836,31.827600479125977,7.765238285064697,40.38999938964844,13.869999885559082,33.47066116333008,15.688648223876953,14.981706619262695,24.79221153259277,55.64502716064453,36.709999084472656,5.3991241455078125,32.508960723876946,57.4467887878418,14.654999732971193,27.07999992370605,,11.278016090393065,38.93120574951172,256.20120239257807,254.9892425537109,9.889289855957033,84.04000091552734,,27.422861099243164,31.56298637390137,25.41719055175781
2007-07-30,63.54418182373047,14.733020782470705,,10.489999771118164,32.14046096801758,7.783163070678711,40.88999938964844,13.789999961853027,33.632896423339844,15.665227890014648,15.05821132659912,25.08861351013184,56.83461380004883,36.11000061035156,5.385901927947998,32.574188232421875,57.82220458984375,14.842499732971193,27.01000022888184,,11.36553955078125,39.57158660888672,258.31332397460943,257.09136962890625,9.981852531433104,82.69999694824219,,27.27100944519043,30.80879020690918,25.929180145263672
2007-07-31,62.65632629394531,14.695331573486328,,10.34000015258789,32.14809799194336,7.666661262512207,40.290000915527344,13.539999961853027,33.184341430664055,15.337408065795898,14.769172668457033,25.128131866455078,55.83897399902344,33.959999084472656,5.1412882804870605,32.79426956176758,56.72238540649414,14.539999961853027,26.10000038146973,,11.151266098022461,38.676513671875,255.2552490234375,254.0477600097656,10.086557388305664,78.54000091552734,,26.98418235778809,29.234411239624023,25.59374237060547
2007-08-01,62.76202774047852,14.77070426940918,,10.279999732971193,31.69787406921387,7.810045719146728,39.58000183105469,13.40999984741211,32.83120346069336,15.548152923583984,15.00721263885498,25.13472557067871,56.60185623168945,33.65999984741211,5.167732238769531,32.88393783569336,57.76292037963867,14.729999542236328,25.95000076293945,,11.45305633544922,38.95304870605469,256.72671508789057,255.5122833251953,10.103249549865724,77.30999755859375,,28.007770538330078,28.697052001953125,26.841352462768555
2007-08-02,62.79725646972656,14.846087455749512,,10.979999542236328,32.19387435913086,8.199877738952638,39.52000045776367,13.399999618530273,33.49928665161133,15.555953979492188,15.001542091369627,25.437705993652344,56.49840927124024,34.810001373291016,5.23384428024292,32.45190048217773,58.77048873901367,15.282500267028807,26.559999465942386,,11.450037002563475,39.134952545166016,255.76075744628903,254.55088806152344,10.188228607177734,79.70999908447266,,27.56345367431641,28.94216346740723,27.082632064819336
2007-08-03,61.69802474975586,14.811298370361328,,10.460000038146973,31.28582191467285,8.441841125488281,38.75,12.850000381469727,32.13449478149414,14.611516952514648,14.559477806091307,25.01616096496582,55.1924819946289,32.900001525878906,5.101621627807617,31.033491134643555,56.97263717651367,15.31999969482422,25.63999938964844,,10.955098152160645,37.55587768554688,251.7517547607422,250.5608367919922,10.106287002563477,76.80000305175781,,26.736726760864254,29.35696601867676,25.91741180419922
2007-08-06,61.84598922729492,15.399806022644045,,10.989999771118164,31.827600479125977,8.809267044067383,39.38000106811523,12.770000457763672,32.47808074951172,14.338330268859865,15.673120498657227,25.23352432250977,55.91654968261719,33.09000015258789,5.024490833282472,31.261749267578125,58.1383056640625,15.5024995803833,26.899999618530273,,11.07883358001709,39.49153900146485,255.2552490234375,254.0477600097656,10.46744155883789,79.0,,27.2597713470459,28.282245635986328,27.25329971313477
2007-08-07,62.02920913696289,15.74189567565918,,11.720000267028807,32.018367767333984,8.630035400390625,39.41999816894531,12.630000114440918,32.277671813964844,14.307106018066404,15.811976432800293,25.2269344329834,57.53929901123047,33.77000045776367,4.887860298156738,30.83785629272461,59.01417922973633,16.030000686645508,27.040000915527344,,11.468149185180664,39.49153900146485,258.26828002929693,257.04653930664057,10.503859519958496,79.13999938964844,,28.05837821960449,29.47952461242676,28.09485244750977
2007-08-08,62.113731384277344,16.321708679199222,,12.6899995803833,31.60630798339844,8.446321487426758,40.22999954223633,13.420000076293945,30.96059226989746,14.978364944458008,16.129343032836914,25.34549331665039,58.62544631958008,34.490001678466804,5.337419509887695,30.283544540405273,62.05016708374024,16.297500610351562,27.290000915527344,,11.392698287963867,39.3896484375,263.15316772460943,261.90829467773443,10.5615234375,77.77999877929688,,28.823251724243164,29.59264945983887,28.39151382446289
